,name,doi,pdf_link,brat_link,pdfminer_link,html_link,doi_link,Deposition Number(s),Space Group,Cell,element,info.source,info.formula,info.natoms,info.pld,info.lcd,info.density,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.bandgap,outputs.pbe.directgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.net_magmom
535,KABXES,j.inoche.2010.04.031,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2010.04.031.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2010.04.031,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2010.04.031.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2010.04.031.html,http://dx.doi.org/10.1016/j.inoche.2010.04.031,764879.0,C 2/c (15),"a 21.6771(6)Å b 16.8297(5)Å c 16.4199(5)Å, α 90° β 119.54° γ 90°",,CSD,Sm4C72H74N14O44,208,1.35263,4.04724,1.5492216590017505,PBE-D3BJ,"['Sm_3 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1385.26273035,-13.26339,-1371.99934035,2.040368,True,0.330212,-1.710156,0.0
536,KABXIW,j.inoche.2010.04.031,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2010.04.031.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2010.04.031,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2010.04.031.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2010.04.031.html,http://dx.doi.org/10.1016/j.inoche.2010.04.031,764880.0,C 2/c (15),"a 21.801(5)Å b 16.882(5)Å c 16.522(5)Å, α 90° β 119.499(5)° γ 90°",,CSD,Pr4C72H74N14O44,208,1.62861,3.87436,1.5016364127174402,PBE-D3BJ,"['Pr_3 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1384.79154593,-13.03225,-1371.75929593,1.992268,True,0.260574,-1.731694,0.0
537,KAFYAT,j.inoche.2010.03.048,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2010.03.048.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2010.03.048,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2010.03.048.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2010.03.048.html,http://dx.doi.org/10.1016/j.inoche.2010.03.048,761141.0,P 21/n (14),"a 9.8397(14)Å b 8.629(3)Å c 24.950(3)Å, α 90° β 90.512(3)° γ 90°",,CSD,Zn10C68H60O48,186,2.41705,2.98811,1.870845668286128,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1207.89819206,-14.95195,-1192.94624206,3.29238,False,2.127462,-1.164918,0.0
538,KAJZIH,c5ra23754h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c5ra23754h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c5ra23754h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c5ra23754h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c5ra23754h.html,http://dx.doi.org/10.1039/C5RA23754H,1420151.0,P 4/n m m (129),"a 19.2100(5)Å b 19.210Å c 6.9158(2)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Cu16C72H40O56,184,5.73699,7.07375,1.794455026830324,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,True,-1252.04245502,-16.00768,-1236.03477502,0.331191,True,0.067495,-0.263696,0.0
539,KALFOU,ja203053y,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ja203053y.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ja203053y,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ja203053y.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ja203053y.html,http://dx.doi.org/10.1021/ja203053y,866140.0,F d d 2 (43),"a 15.322(3)Å b 24.083(5)Å c 31.621(6)Å, α 90° β 90° γ 90°",,CSD,Ni4C120H92N8O18,242,2.09544,4.45641,1.25625927712428,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1648.11100569,-17.19044,-1630.92056569,1.5188119999999998,True,1.610847,0.092035,8.0
540,KALGEL,ja203053y,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ja203053y.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ja203053y,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ja203053y.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ja203053y.html,http://dx.doi.org/10.1021/ja203053y,866143.0,F d d 2 (43),"a 15.417(3)Å b 23.492(5)Å c 32.648(7)Å, α 90° β 90° γ 90°",,CSD,Fe2Ni4C100H80N8O18,212,3.69167,5.15535,1.178176245056931,PBE-D3BJ,"['Fe 06Sep2000', 'Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1435.11658045,-13.83748,-1421.27910045,1.311816,True,1.135818,-0.175998,8.0
541,KATDAM,c2cc16779d,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c2cc16779d.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c2cc16779d,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c2cc16779d.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c2cc16779d.html,http://dx.doi.org/10.1039/c2cc16779d,842165.0,P 61 (169),"a 21.0747(7)Å b 21.0747(7)Å c 11.2029(5)Å, α 90° β 90° γ 120°",,CSD,Cd6C162H126N30O30,354,5.67946,5.8169,1.46539616255732,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-2407.79000391,-26.72807,-2381.06193391,2.630083,True,2.158665,-0.471418,0.0
542,KAVLID,anie.200501373,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200501373.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200501373,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200501373.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200501373.html,http://dx.doi.org/10.1002/anie.200501373,266681.0,C 2/c (15),"a 18.911(4)Å b 12.318(5)Å c 19.885(4)Å, α 90° β 95.58(3)° γ 90°",,CSD,Ni4C96H64N8O20,192,2.32113,3.49169,1.4054797633033105,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-1335.38706637,-14.7465,-1320.64056637,0.8332280000000001,False,1.443205,0.609977,4.0
543,KAXZUG,cg3000729,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg3000729.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg3000729,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg3000729.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg3000729.html,http://dx.doi.org/10.1021/cg3000729,891579.0,P 1 (2),"a 9.6398(19)Å b 13.065(3)Å c 21.054(4)Å, α 102.46(3)° β 102.39(3)° γ 99.52(3)°",,CSD,Cd4C90Cl2H90N36O12,234,2.25111,4.37158,1.625832164828058,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1547.27005897,-18.18228,-1529.08777897,3.255789,True,3.041569,-0.21422,0.0
544,KAYBIX,cg300093h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg300093h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg300093h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg300093h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg300093h.html,http://dx.doi.org/10.1021/cg300093h,891582.0,P 21/n (14),"a 6.4463(3)Å b 10.9728(5)Å c 16.0996(8)Å, α 90° β 99.775(5)° γ 90°",,CSD,Ca4C40H40N8O20,112,0.80148,2.15463,1.6487855645419034,PBE-D3BJ,"['Ca_sv 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-750.28298193,-8.9743,-741.30868193,2.939192,False,2.543404,-0.395788,0.0
545,KAYBUJ,cg300093h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg300093h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg300093h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg300093h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg300093h.html,http://dx.doi.org/10.1021/cg300093h,891584.0,P 21/n (14),"a 6.4275(4)Å b 16.3870(12)Å c 10.9764(9)Å, α 90° β 99.182(6)° γ 90°",,CSD,Ca4C40H40N8O20,112,1.08541,1.79339,1.6278625884830973,PBE-D3BJ,"['Ca_sv 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-750.32126428,-8.76485,-741.55641428,2.950855,True,2.496929,-0.453926,0.0
546,KEGYAX,ejic.200501146,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ejic.200501146.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ejic.200501146,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ejic.200501146.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ejic.200501146.html,http://dx.doi.org/10.1002/ejic.200501146,291579.0,P 1 (2),"a 6.3632(5)Å b 9.4906(7)Å c 15.1002(11)Å, α 96.5750(10)° β 93.0940(10)° γ 100.2210(10)°",,CSD,Ag6C24H26O28,84,1.05002,3.05523,2.602497379286606,PBE-D3BJ,"['Ag 02Apr2005', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-527.25327982,-7.697,-519.55627982,2.050325,True,2.994444,0.944119,0.0
547,KESGAS,15533174.2012.654878,http://d.sunie.top:9009/material/convert/core_qmof_pdf/15533174.2012.654878.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/15533174.2012.654878,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/15533174.2012.654878.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/15533174.2012.654878.html,http://dx.doi.org/10.1080/15533174.2012.654878,746498.0,P 21/c (14),"a 11.678(3)Å b 28.005(7)Å c 8.707(2)Å, α 90° β 104.200(3)° γ 90°",,CSD,Mn4C76H68N12O28S4,192,4.8868,5.41036,1.2153461993990335,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-1296.00268243,-13.87964,-1282.12304243,0.4592239999999999,False,0.595966,0.136742,20.0
548,KEXFAU,cl.1990.1531,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cl.1990.1531.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cl.1990.1531,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cl.1990.1531.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cl.1990.1531.html,http://dx.doi.org/10.1246/cl.1990.1531,1195710.0,C 2/c (15),"a 28.59(1)Å b 9.087(8)Å c 17.239(7)Å, α 90° β 106.08(4)° γ 90°",,CSD,Cd2Ni2C76H132N20,232,1.1475,2.18716,1.3289443219059769,PBE-D3BJ,"['Cd 06Sep2000', 'Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 1, 1]",True,False,-1370.44689218,-15.35912,-1355.08777218,2.373765,True,2.152129,-0.221636,0.0
549,KEXKAB,j.poly.2013.01.027,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.poly.2013.01.027.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.poly.2013.01.027,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.poly.2013.01.027.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.poly.2013.01.027.html,http://dx.doi.org/10.1016/j.poly.2013.01.027,887803.0,P n a 21 (33),"a 14.610(3)Å b 7.3190(15)Å c 20.564(4)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Zn8C64H64N8O40,184,2.99814,3.77618,1.6530392310958657,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1193.07691857,-13.39683,-1179.6800885700002,2.700727,False,1.389379,-1.311348,0.0
550,KEXKEF,j.poly.2013.01.027,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.poly.2013.01.027.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.poly.2013.01.027,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.poly.2013.01.027.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.poly.2013.01.027.html,http://dx.doi.org/10.1016/j.poly.2013.01.027,887802.0,A b a 2 (41),"a 26.931(5)Å b 10.336(2)Å c 10.248(2)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Zn4C38H44N4O20,110,2.41715,4.58438,1.345028039717599,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 3, 1]",True,False,-695.88341549,-7.00944,-688.8739754899999,3.221309,False,1.50169,-1.719619,0.0
551,KEXPOU,j.poly.2013.01.027,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.poly.2013.01.027.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.poly.2013.01.027,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.poly.2013.01.027.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.poly.2013.01.027.html,http://dx.doi.org/10.1016/j.poly.2013.01.027,887800.0,P 21/n (14),"a 7.2490(14)Å b 23.930(5)Å c 7.4190(15)Å, α 90.00° β 90.37(3)° γ 90.00°",,CSD,Zn4C36H40N4O20,104,2.48915,3.89071,1.4955641227073777,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 3, 1]",True,False,-662.95718794,-7.01988,-655.9373079400001,3.216944,False,1.758847,-1.458097,0.0
552,KIBDIJ,ic061833e,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic061833e.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic061833e,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic061833e.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic061833e.html,http://dx.doi.org/10.1021/ic061833e,643723.0,F d d d (70),"a 9.6648(2)Å b 15.4844(3)Å c 27.1305(6)Å, α 90° β 90° γ 90°",,CSD,Tb4C20H24O32,80,2.17932,2.66592,2.2992369119360574,PBE-D3BJ,"['Tb_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-543.2825482,-5.47878,-537.8037681999999,3.059509,False,1.534555,-1.524954,0.0
553,KIFWUT,c2ce26165k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c2ce26165k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c2ce26165k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c2ce26165k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c2ce26165k.html,http://dx.doi.org/10.1039/C2CE26165K,884076.0,C 2/c (15),"a 29.685(8)Å b 18.809(5)Å c 10.441(3)Å, α 90.00° β 97.500(3)° γ 90.00°",,CSD,Co6C104H88N16O36S2,252,3.2094,4.93465,1.502476249540211,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1702.04106326,-19.58188,-1682.45918326,0.3011499999999999,False,0.999806,0.698656,18.0
554,KIGCEK,c3ce41083h,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3ce41083h.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3ce41083h,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3ce41083h.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3ce41083h.html,http://dx.doi.org/10.1039/C3CE41083H,943050.0,P 61 (169),"a 17.4807(3)Å b 17.4807(3)Å c 10.4350(2)Å, α 90.00° β 90.00° γ 120.00°",,CSD,Zn6C72H96N12O30,216,7.56757,7.68882,1.2089918325625506,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1339.1633304,-14.06542,-1325.0979104,2.951351,True,0.987743,-1.963608,0.0
555,KINDIW,cg400531j,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg400531j.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg400531j,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg400531j.txt,not_exist,http://dx.doi.org/10.1021/cg400531j,960351.0,P 1 (2),"a 10.0691(6)Å b 10.9491(7)Å c 13.2211(8)Å, α 99.7550(10)° β 110.2450(10)° γ 107.7930(10)°",,CSD,Er2C48H28N4O12,94,2.97608,4.03189,1.6415932206128403,PBE-D3BJ,"['Er_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-681.98800368,-7.04163,-674.94637368,2.847353,False,1.359329,-1.488024,0.0
556,KINDOC,cg400531j,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg400531j.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg400531j,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg400531j.txt,not_exist,http://dx.doi.org/10.1021/cg400531j,960352.0,P 1 (2),"a 9.955(3)Å b 12.795(3)Å c 13.801(4)Å, α 69.415(4)° β 82.562(4)° γ 83.117(4)°",,CSD,Tm2C42H54N2O16,116,4.31058,5.11082,1.2930231409877555,PBE-D3BJ,"['Tm_3 20Jan2003', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-737.00441261,-6.96924,-730.03517261,3.451324,False,1.647769,-1.803555,0.0
557,KINFAQ,cg400531j,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg400531j.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg400531j,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg400531j.txt,not_exist,http://dx.doi.org/10.1021/cg400531j,960354.0,C 2/c (15),"a 17.488(14)Å b 13.252(11)Å c 18.842(16)Å, α 90.00° β 111.044(13)° γ 90.00°",,CSD,Tm4C48H32O28,112,4.89166,6.41683,1.5076319326981973,PBE-D3BJ,"['Tm_3 20Jan2003', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-798.58108743,-7.20165,-791.37943743,3.044429,False,0.167105,-2.877324,0.0
558,KINFEU,not_exist,,,,,not_exist,,,,,CSD,Tm8C108H84N4O56,260,4.51479,6.57195,1.6528192430973905,PBE-D3BJ,"['Tm_3 20Jan2003', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1815.74122314,-17.32463,-1798.41659314,2.912101,True,0.828852,-2.083249,0.0
559,KIPZEQ,cg4002626,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cg4002626.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cg4002626,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cg4002626.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cg4002626.html,http://dx.doi.org/10.1021/cg4002626,863615.0,P 1 (2),"a 10.975(2)Å b 12.139(2)Å c 13.728(3)Å, α 67.25(3)° β 80.94(3)° γ 70.26(3)°",,CSD,Co5C48H38N8O20,119,4.01158,4.74295,1.4400130764414123,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-807.80610376,-8.96424,-798.84186376,0.186446,True,0.451023,0.264577,15.0
560,KIQKOK,cm980439e,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cm980439e.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cm980439e,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cm980439e.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cm980439e.html,http://dx.doi.org/10.1021/cm980439e,101607.0,P 21/c (14),"a 7.5233(4)Å b 27.4599(14)Å c 9.2537(5)Å, α 90° β 108.27° γ 90°",,CSD,Cu8Mo8C40H36N12O32,136,2.57091,3.75352,2.2885228198900727,PBE-D3BJ,"['Cu 22Jun2005', 'Mo_sv 02Feb2006', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,True,-954.58388206,-14.32984,-940.25404206,0.490874,False,1.041666,0.550792,2.0
561,KIYMAI,c3ce42208a,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3ce42208a.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3ce42208a,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3ce42208a.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3ce42208a.html,http://dx.doi.org/10.1039/C3CE42208A,959224.0,P 21 21 21 (19),"a 6.88830(10)Å b 14.7074(2)Å c 14.9810(2)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Sr4C60H52N4O20,140,1.22932,2.29357,1.6699254226829396,PBE-D3BJ,"['Sr_sv 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-943.00909745,-11.02267,-931.98642745,2.712123,True,2.325049,-0.387074,0.0
562,KIYMAI01,j.inoche.2014.03.011,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2014.03.011.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2014.03.011,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2014.03.011.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2014.03.011.html,http://dx.doi.org/10.1016/j.inoche.2014.03.011,976662.0,P 21 21 21 (19),"a 6.901(2)Å b 14.700(3)Å c 15.012(3)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Sr4C60H52N4O20,140,1.24002,2.27275,1.6685160424748269,PBE-D3BJ,"['Sr_sv 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-943.02769925,-11.01388,-932.01381925,2.7106440000000003,True,2.322903,-0.387741,0.0
563,KIYMEM,c3ce42208a,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3ce42208a.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3ce42208a,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3ce42208a.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3ce42208a.html,http://dx.doi.org/10.1039/C3CE42208A,959225.0,P 21 21 21 (19),"a 7.1269(3)Å b 14.6724(6)Å c 15.0027(5)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Ba4C60H52N4O20,140,1.24471,2.40133,1.8106323550971093,PBE-D3BJ,"['Ba_sv 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-943.20922872,-10.82967,-932.37955872,2.739826,False,2.229813,-0.510013,0.0
564,KIYMEM01,j.inoche.2014.03.011,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2014.03.011.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2014.03.011,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2014.03.011.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2014.03.011.html,http://dx.doi.org/10.1016/j.inoche.2014.03.011,976663.0,P 21 21 21 (19),"a 7.1395(15)Å b 14.678(3)Å c 15.014(3)Å, α 90.00° β 90.00° γ 90.00°",,CSD,Ba4C60H52N4O20,140,1.23557,2.42229,1.81333142651878,PBE-D3BJ,"['Ba_sv 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-943.21753283,-10.84968,-932.36785283,2.735333,False,2.231088,-0.504245,0.0
565,KIYMIQ,c3ce42208a,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c3ce42208a.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c3ce42208a,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c3ce42208a.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c3ce42208a.html,http://dx.doi.org/10.1039/C3CE42208A,959382.0,P 65 (170),"a 18.2186(6)Å b 18.2186(6)Å c 8.6880(3)Å, α 90.00° β 90.00° γ 120.00°",,CSD,Na12C90H78N6O30,216,5.14154,5.19758,1.3601104939258084,PBE-D3BJ,"['Na_pv 19Sep2006', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1415.80282981,-16.46491,-1399.33791981,2.724056,True,1.9705,-0.753556,0.0
